x,y,Record_ID,Name,Address,Additonal_Address,City,State,ZIP,Zip4,County,Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-9383923.383,4038295.90436527,860506,Walgreens 6999,173 S Main St,,Alpharetta,GA,30004,1993,FULTON,Other,34.070675,-84.297218,,,83683
-9355835.36,4031757.94871934,861618,SUPER H MART,2700 Lawrenceville Suwanee Rd,,Suwanee,GA,30024,2533,GWINNETT,Super Store,34.022011,-84.044899,,,83712
-9386591.043,4031222.46580895,763846,PUBLIX 1043,1425 Market Blvd,Ste 600,Roswell,GA,30076,6711,FULTON,Supermarket,34.018024,-84.321182,,,83771
-9407569.647,4054196.99051623,861764,DOLLAR TREE 6727,151 Prominence Point Pkwy,,Canton,GA,30114,    ,CHEROKEE,Other,34.188915,-84.509636,,,83830
-9354425.499,4005591.25057105,956473,Chevron Food Mart,2991 Everson Rd,,Snellville,GA,30039,6295,GWINNETT,Convenience Store,33.826965,-84.032234,,,84055
-9402042.411,3996017.23590883,1588711,Verbena Grocery Mart,2179 Verbena St NW,,Atlanta,GA,30314,1419,FULTON,Convenience Store,33.755489,-84.459984,,,84089
-9359943.384,4020745.11425591,958120,CVS PHARMACY 2570,2650 Cruse Rd,,Lawrenceville,GA,30044,2658,GWINNETT,Other,33.939976,-84.081802,,,84150
-9383444.375,4010136.60319235,1041881,Chaparral Meat Market,2790 Northeast Expy NE,Ste B,Atlanta,GA,30344,    ,FULTON,Grocery Store,33.860878,-84.292915,,,84176
-9389627.282,3976892.17893104,1043683,ABC Green Farm,5226 Jonesboro Rd,,Morrow,GA,30260,3403,CLAYTON,Super Store,33.61253,-84.348457,,,84178
-9377081.465,4064769.06046104,1044032,Quick Serve,6565 Heardsville Rd,,Cumming,GA,30028,7550,FORSYTH,Convenience Store,34.267437,-84.235756,,,84296
-9357512.723,4013897.36916458,1044318,Nam Dae Mun Farmers Market,850 Dogwood Rd,Ste 97,Lawrenceville,GA,30044,    ,GWINNETT,Supermarket,33.888927,-84.059967,,,84342
-9391362.419,4022899.18797437,958484,CVS PHARMACY 7974,7355 Roswell Rd NE,,Atlanta,GA,30328,1044,FULTON,Other,33.956028,-84.364044,,,84402
-9359089.897,4025662.02132046,958490,CVS PHARMACY 2841,5710 Sugarloaf Pkwy,,Lawrenceville,GA,30043,7834,GWINNETT,Other,33.976612,-84.074135,,,84429
-9411236.065,4016072.28327737,863291,Super Mercado Jalisco 3,1957 S Cobb Dr SE,Ste 101,Marietta,GA,30060,4985,COBB,Super Store,33.905144,-84.542572,,,85071
-9389142.375,3965599.74729234,1295683,Lucky Grocery Store,1423 Stockbridge Rd,,Jonesboro,GA,30236,    ,CLAYTON,Convenience Store,33.528008,-84.344101,,,85167
-9381038.316,3989237.50507903,1296030,Texaco Food Mart,3521 Flat Shoals Rd,,Decatur,GA,30034,1602,DEKALB,Convenience Store,33.704838,-84.271301,,,85213
-9388924.968,4033496.46055098,862309,Dollar Tree 1795,608 Holcomb Bridge Rd,Ste 200,Roswell,GA,30076,1588,FULTON,Other,34.034954,-84.342148,,,85268
-9379305.739,4008272.70060599,862311,Dollar Tree 1797,2104 Henderson Mill Rd NE,,Atlanta,GA,30345,3762,DEKALB,Other,33.846973,-84.255737,,,85269
-9402874.747,4017525.89887903,1654681,Malincho Fresh Market & Kitchen,1453 Terrell Mill Rd Se,Ste 125,Marietta,GA,30067,6133,COBB,Grocery Store,33.915981,-84.467461,,,85305
-9402166.421,3984738.67650722,1296461,Citgo Food Shop,3094 Washington Rd,,Atlanta,GA,30344,4456,FULTON,Convenience Store,33.671211,-84.461098,,,85392
-9375387.071,4001804.5435281,862273,Dollar Tree 755,5325 Memorial Dr,,Stone Mountain,GA,30083,3212,DEKALB,Other,33.798702,-84.220535,,,85716
-9394327.303,3996115.37871324,863005,Walton Food Mart,64 Walton St NW,,Atlanta,GA,30303,2126,FULTON,Convenience Store,33.756222,-84.390678,,,85906
-9387158.439,4007626.00200025,863771,Dollar Tree 1564,3345 Buford Hwy NE,320,Brookhaven,GA,30329,    ,DEKALB,Other,33.842148,-84.326279,,,85987
-9371088.802,3953022.09645746,863778,Dollar Tree 3398,123 Willow Ln,,McDonough,GA,30253,6574,HENRY,Other,33.433769,-84.181923,,,85991
-9377095.045,3962455.08595877,863780,Dollar Tree 3533,1548 Hudson Bridge Rd,,Stockbridge,GA,30281,5020,HENRY,Other,33.504456,-84.235878,,,85992
-9403168.519,3973957.98536942,863781,Dollar Tree 1400,6055 Old National Hwy,Frnt,Atlanta,GA,30349,4481,FULTON,Other,33.590576,-84.4701,,,85993
-9350276.733,4037411.13155994,863784,Dollar Tree 3402,1600 Mall of Georgia Blvd,Ste 1600,Buford,GA,30519,8748,GWINNETT,Other,34.064091,-83.994965,,,85994
-9416851.688,4036493.10462748,863785,Dollar Tree 1807,4283 Wade Green Rd NW,,Kennesaw,GA,30144,1244,COBB,Other,34.057259,-84.593018,,,85995
-9391709.847,3967038.30938173,863791,Dollar Tree 412,7899 Tara Blvd,B1,Jonesboro,GA,30236,    ,CLAYTON,Other,33.53878,-84.367165,,,85999
-9361202.964,4022199.86121984,1297337,Majik Market,1350 Boggs Rd,,Duluth,GA,30096,4686,GWINNETT,Convenience Store,33.950817,-84.093117,,,86017
-9411311.651,4000029.4569898,1297670,Dollar General 18209,6905 Mableton Pkwy SE,,Mableton,GA,30126,4537,COBB,Other,33.78545,-84.543251,,,86092
-9381356.022,4027337.17374919,1297728,Chevron Food Mart,2970 Holcomb Bridge Rd,,Alpharetta,GA,30022,5311,FULTON,Convenience Store,33.98909,-84.274155,,,86100
-9395738.055,3994398.33544161,1640933,Whitehall Shell,490 Whitehall St SW,,Atlanta,GA,30303,3710,FULTON,Convenience Store,33.743397,-84.403351,,,86101
-9369296.781,3949624.54391081,889783,QuikTrip 842,955 Highway 155 S,,McDonough,GA,30253,7521,HENRY,Convenience Store,33.408295,-84.165825,,,86589
-9374694.107,4009102.67282611,1095645,Tucker Farmers Market,2333 Main St,,Tucker,GA,30084,4471,DEKALB,Farmers and Markets,33.853165,-84.21431,,,86812
-9413873.113,4015806.18043824,1094265,Family Dollar 9106,2051 Austell Rd SW,,Marietta,GA,30008,4140,COBB,Other,33.90316,-84.566261,,,86841
-9405576.36,4005527.33121822,1594023,Clipper 77,5220 S Cobb Dr SE,,Smyrna,GA,30080,7180,COBB,Convenience Store,33.826488,-84.49173,,,87060
-9386777.949,3995405.36858891,913526,BP Gas Station,1989 Hosea L Williams Dr SE,,Atlanta,GA,30317,2223,DEKALB,Convenience Store,33.750919,-84.322861,,,87144
-9376972.705,4016177.17027136,891651,QUICK FOOD MART,6910 DAWSON BLVD,,NORCROSS,GA,30093,    ,GWINNETT,Convenience Store,33.905926,-84.234779,,,87243
-9355405.667,4029137.58571445,924351,Dollar General 30427,2100 Lawrenceville Suwanee Rd,,Suwanee,GA,30024,2621,GWINNETT,Other,34.002499,-84.041039,,,87380
-9375738.729,3997173.71405686,911912,SUKAB CONVENIENCE,4092 Redan Rd,,Stone Mountain,GA,30083,4743,DEKALB,Convenience Store,33.764126,-84.223694,,,87391
-9372096.912,3964248.2872028,910541,CVS PHARMACY 8395,2720 Hwy 42 South,,McDonough,GA,30253,    ,HENRY,Other,33.517887,-84.190979,,,87398
-9384539.982,3971975.14791826,1652466,Buddys Supermart,6550 Mount Zion Blvd,Ste 113,Morrow,GA,30260,2274,CLAYTON,Convenience Store,33.575737,-84.302757,,,87561
-9400922.203,3977416.84132914,913516,U S Amoco ,5097 W Fayetteville Rd,,Atlanta,GA,30349,5409,CLAYTON,Convenience Store,33.616455,-84.449921,,,87650
-9403693.391,4013834.47621668,891899,Dollar Tree 1160,2540 Cumberland Blvd,,Smyrna,GA,30080,2802,COBB,Other,33.888458,-84.474815,,,87768
-9407173.015,3991676.62832636,924646,Cascade Shell Food Mart,3580 Cascade Rd SW,,Atlanta,GA,30331,2104,FULTON,Convenience Store,33.723064,-84.506073,,,87885
-9376752.738,4000253.80568722,1282852,Valero,4837 Memorial Dr,,Stone Mountain,GA,30083,4175,DEKALB,Convenience Store,33.787125,-84.232803,,,88194
-9402704.874,3968880.71057014,926549,Family Dollar 4367,7490 Old National Hwy,,Riverdale,GA,30296,1672,CLAYTON,Other,33.552574,-84.465935,,,88237
-9378887.067,4049216.3637986,961930,SUPERMERCADO EL TORITO,5445 Atlanta Hwy,Ste B,Alpharetta,GA,30004,5924,FORSYTH,Grocery Store,34.151897,-84.251976,,,88253
-9415063.007,4009563.39235258,962032,CVS PHARMACY 4522,800 E West Connector,,Austell,GA,30106,1358,COBB,Other,33.856602,-84.57695,,,88378
-9391445.686,3998411.46357955,962049,CVS PHARMACY 3878,680 Ponce de Leon Ave NE,,Atlanta,GA,30308,1808,FULTON,Other,33.773369,-84.364792,,,88409
-9369346.875,4038523.55903635,962401,QUIKTRIP 778,3611 Peachtree Pkwy,,Suwanee,GA,30024,1028,FORSYTH,Convenience Store,34.072369,-84.166275,,,88466
-9380702.02,4038064.22270309,962407,QUIKTRIP 782,3190 Old Milton Pkwy,,Alpharetta,GA,30005,3401,FULTON,Convenience Store,34.068951,-84.26828,,,88467
-9341726.728,4038315.39056688,962408,QUIKTRIP 784,2460 Hamilton Mill Pkwy,,Dacula,GA,30019,4632,GWINNETT,Convenience Store,34.07082,-83.918159,,,88468
-9350595.997,4040869.71560429,962410,QUIKTRIP 786,4080 Buford Dr,,Buford,GA,30518,3438,GWINNETT,Convenience Store,34.089825,-83.997833,,,88469
-9385602.526,4004454.959695,961246,CVS PHARMACY 4513,2830 N Druid Hills Rd NE,,Atlanta,GA,30329,3926,DEKALB,Other,33.818485,-84.312302,,,88503
-9369697.643,4029323.43008198,961249,CVS PHARMACY 5352,4110 Pleasant Hill Rd,,Duluth,GA,30096,4853,GWINNETT,Other,34.003883,-84.169426,,,88507
-9352429.652,4024341.99507841,959484,QUIKTRIP 700,741 W Pike St,,Lawrenceville,GA,30046,4305,GWINNETT,Convenience Store,33.966778,-84.014305,,,88521
-9407003.142,4042702.9198207,1393868,Sunoco Food Mart,256 Arnold Mill Rd,,Woodstock,GA,30188,4197,CHEROKEE,Convenience Store,34.103462,-84.504547,,,88567
-9416567.156,4017378.61078037,961366,CVS PHARMACY 3687,1295 Powder Springs Rd SW,,Marietta,GA,30064,3943,COBB,Other,33.914883,-84.590462,,,88674
-9407227.339,4008476.3009485,961369,CVS PHARMACY 2146,4345 S Cobb Dr SE,,Smyrna,GA,30080,6331,COBB,Other,33.848492,-84.506561,,,88680
-9368974.066,4039192.57295796,961688,SUVIDHA GROCERY 1,3495 Peachtree Pkwy,Ste 105,Suwanee,GA,30024,9101,FORSYTH,Supermarket,34.077347,-84.162926,,,88820
-9375697.095,4035081.54071786,960683,QUIKTRIP 716,10920 State Bridge Rd,,Alpharetta,GA,30022,8175,FULTON,Convenience Store,34.046753,-84.22332,,,88894
-9380415.817,4019434.77945759,960718,QUIKTRIP 734,6901 Peachtree Industrial Blvd,,Atlanta,GA,30360,2302,DEKALB,Convenience Store,33.93021,-84.265709,,,88906
-9406844.289,4007675.05599276,1048972,Race Trac 579,4290 E West Connector SE,,Smyrna,GA,30082,4804,COBB,Convenience Store,33.842514,-84.50312,,,89052
-9387395.327,4014574.19426457,1049208,JP Dunwoody 208,3500 Ashford Dunwoody Rd Ne,,Atlanta,GA,30319,2002,DEKALB,Convenience Store,33.893974,-84.328407,,,89098
-9393161.231,4016211.37276004,866448,Target 2333,5570 Roswell Rd NE,,Atlanta,GA,30342,1102,FULTON,Super Store,33.906181,-84.380203,,,89131
-9385915.891,4034629.06039287,865727,Sam's Club 6646,10600 Davis Dr,,Alpharetta,GA,30009,4746,FULTON,Super Store,34.043385,-84.315117,,,89289
-9366319.096,4022167.65376531,865737,Sam's Club 8166,3450 Steve Reynolds Blvd,,Duluth,GA,30096,4510,GWINNETT,Super Store,33.950577,-84.139076,,,89395
-9408698.315,4021988.90404355,865740,Sam's Club 8203,150 Cobb Pkwy S,,Marietta,GA,30060,9209,COBB,Super Store,33.949245,-84.519775,,,89409
-9435170.201,3992654.51072272,865742,Sam's Club 8211,6995 Concourse Pkwy,,Douglasville,GA,30134,4551,DOUGLAS,Super Store,33.73037,-84.757576,,,89415
-9389447.279,3969239.50146072,865745,Sam's Club 8287,7325 Jonesboro Rd,,Morrow,GA,30260,2950,CLAYTON,Super Store,33.55526,-84.34684,,,89433
-9398635.033,4008355.53427827,1046217,CVS Pharmacy 3401,3401 Northside Parkway,,Atlanta,GA,30327,    ,FULTON,Other,33.847591,-84.429375,,,89485
-9398835.408,4015981.21210262,1046219,CVS Pharmacy 4729,6370 Powers Ferry Rd,,Atlanta,GA,30339,    ,FULTON,Other,33.904465,-84.431175,,,89491
-9405761.484,4059428.88064691,865868,TIENDA Y CARNICERIA RAMIREZ,551 Marietta Rd,,Canton,GA,30114,3728,CHEROKEE,Supermarket,34.227783,-84.493393,,,89561
-9389473.55,3969062.10829328,1047435,Quiktrip 814,7390 Jonesboro Rd,,Morrow,GA,30260,2949,CLAYTON,Convenience Store,33.553932,-84.347076,,,89633
-9384476.307,3974410.74922806,1046779,Rex Road Chevron,2684 Rex Rd,,Ellenwood,GA,30294,4019,CLAYTON,Convenience Store,33.593964,-84.302185,,,89720
-9370073.903,3956136.70645438,1047752,Family Dollar 9135,398 Jonesboro Rd,,McDonough,GA,30253,3797,HENRY,Other,33.457115,-84.172806,,,89836
-9371646.736,3997064.31429439,1643363,Basil Family Farm,1071 Park West Ct,,Stone Mountain,GA,30088,2317,DEKALB,Farmers and Markets,33.763309,-84.186935,,,89882
-9368872.988,4000124.95533174,1035374,Chevron Food Mart 0,410 S Stone Mtn Lithonia Rd,,Stone Mountain,GA,30088,1502,DEKALB,Convenience Store,33.786163,-84.162018,,,89896
-9396897.336,3970153.62710973,865433,Dollar Tree 445,7055 Highway 85,Ste D,Riverdale,GA,30274,    ,CLAYTON,Other,33.562103,-84.413765,,,89916
-9351842.776,4013850.83639586,865556,Sam's Club 4739,1520 Scenic Hwy N,,Snellville,GA,30078,2130,GWINNETT,Super Store,33.88858,-84.009033,,,89968
-9349053.666,4038597.33947851,865562,Sam's Club 4780,3383 Buford Dr,,Buford,GA,30519,4985,GWINNETT,Super Store,34.072918,-83.983978,,,89970
-9374620.191,3956989.34802834,865566,Sam's Club 4804,1765 Jonesboro Rd,,McDonough,GA,30253,5969,HENRY,Super Store,33.463505,-84.213646,,,89973
-9373206.099,4007363.71413545,865582,Sam's Club 6409,1940 Mountain Industrial Blvd,,Tucker,GA,30084,6619,DEKALB,Super Store,33.840191,-84.200943,,,89981
-9385490.428,4007693.01570376,865590,Sam's Club 6643,2901A Clairmont Rd NE,,Atlanta,GA,30329,1611,DEKALB,Super Store,33.842648,-84.311295,,,89984
-9376641.53,4016364.94990171,865605,Chevron Quick Mart,6780 Dawson Bvd,Suite 102,Norcross,GA,30093,1007,GWINNETT,Convenience Store,33.907326,-84.231804,,,89985
-9357750.501,4018897.86199025,1099795,Shell Food Mart no,2411 Lawrenceville Hwy,,Lawrenceville,GA,30044,4411,GWINNETT,Convenience Store,33.926208,-84.062103,,,90068
-9411341.374,4015656.76855479,1100131,Super Mercado Talpa 3 3,371 Pat Mell Rd SE,Ste 153,Marietta,GA,30060,5002,COBB,Super Store,33.902046,-84.543518,,,90106
-9348696.998,4062432.37166379,1100158,DOLLAR GENERAL 14285,8315 Browns Bridge Rd,,Gainesville,GA,30506,4022,FORSYTH,Other,34.250088,-83.980774,,,90111
-9369839.464,4003175.69531726,1100288,The Health Nut,993 Main St,,Stone Mountain,GA,30083,3060,DEKALB,Grocery Store,33.808937,-84.1707,,,90118
-9391569.696,3974352.08136162,1299584,Buddy's Food Mart,5891 Ash St,,Forest Park,GA,30297,3016,CLAYTON,Convenience Store,33.593525,-84.365906,,,90136
-9361235.246,4064874.93603861,1299685,Walmart 7185,3655 Browns Bridge Rd,,Cumming,GA,30028,    ,FORSYTH,Super Store,34.268223,-84.093407,,,90152
-9354311.731,4043087.5578294,1299690,Race Trac 2424,4930 Nelson Brogdon Blvd,,Sugar Hill,GA,30518,6310,GWINNETT,Convenience Store,34.106323,-84.031212,,,90156
-9390688.936,3979680.18129617,1299694,Bp Food Mart,4441 Jonesboro Rd,,Forest Park,GA,30297,4316,CLAYTON,Convenience Store,33.633385,-84.357994,,,90158
-9407066.037,4014175.22871478,1299713,5 Points Food Store,1649 Roswell St SE,,Smyrna,GA,30080,2221,COBB,Convenience Store,33.890999,-84.505112,,,90161
-9411213.134,4016002.1356073,1299744,Brito Supermarket,1977 S Cobb Dr SE,Ste 100,Marietta,GA,30060,827,COBB,Supermarket,33.904621,-84.542366,,,90162
-9348064.258,4022972.86738006,1298315,A & C African Carribean Store,41 Paper Mill Rd,Ste 3,Lawrenceville,GA,30046,5379,GWINNETT,Other,33.956577,-83.97509,,,90296
-9369730.816,4002272.20374171,1299036,Dollar General 18636,791 Main St,,Stone Mountain,GA,30083,3618,DEKALB,Other,33.802193,-84.169724,,,90451
-9391015.882,4038974.17819303,1100842,CVS 2178,12070 Crabapple Rd,,Roswell,GA,30075,2422,FULTON,Other,34.075722,-84.360931,,,90508
-9376368.908,3993552.69396345,1298782,Glenwood Food Mart,4605 Glenwood Rd,,Decatur,GA,30035,1626,DEKALB,Convenience Store,33.73708,-84.229355,,,90608
-9369562.612,3955760.04303019,1101720,Dollar Tree 1999,248 Jonesboro Rd,,McDonough,GA,30253,3720,HENRY,Other,33.454292,-84.168213,,,90621
-9368573.984,4031522.23643847,1296224,Duluth Food Mart,3190 Peachtree Industrial Blvd,,Duluth,GA,30097,7918,GWINNETT,Convenience Store,34.020256,-84.159332,,,90660
-9392162.473,3998479.89655668,1102627,Shell Food Mart,486 Ponce de Leon Ave NE,,Atlanta,GA,30308,1836,FULTON,Convenience Store,33.77388,-84.371231,,,90703
-9415684.726,3970639.7742835,1101858,El Amigo Market Llc,13 Hudson Plaza,,Fairburn,GA,30126,    ,COBB,Grocery Store,33.565742,-84.582535,,,90744
-9398062.517,4032256.51975485,1101229,Kroger 478,3162 Johnson Ferry Rd,,Marietta,GA,30062,    ,COBB,Super Store,34.025723,-84.424232,,,90757
-9372548.757,4001880.76642102,1102019,Walmart SuperCenter 3188,5935 Memorial Dr,,Stone Mountain,GA,30083,3429,DEKALB,Super Store,33.799271,-84.195038,,,90844
-9375746.41,3997111.31455416,1098370,Country Food,4091 Redan Rd,Ste B,Stone Mountain,GA,30083,4767,DEKALB,Convenience Store,33.76366,-84.223763,,,90965
-9382477.009,3993720.15735616,1441486,Dollar Savers,3265 Glenwood Rd,,Decatur,GA,30032,3225,DEKALB,Convenience Store,33.738331,-84.284225,,,91012
-9364015.785,3942580.00481058,1060592,Dollar Tree 4762,4959 Bill Gardner Pkwy,,Locust Grove,GA,30248,2910,HENRY,Other,33.355453,-84.118385,,,91119
-9381141.064,4041905.45245901,913842,ALDI 76030,12990 Highway 9 N,Ste 107,Alpharetta,GA,30004,4196,FULTON,Supermarket,34.09753,-84.272224,,,91158
-9411861.124,4030647.65887165,894265,CVS Pharmacy 6106,100 Piedmont Rd,,Marietta,GA,30066,3636,COBB,Other,34.013744,-84.548187,,,91379
-9407576.437,4054280.15853707,1647984,Teddy's Market Canton,149 Prominence Point Pkwy,,Canton,GA,30114,9009,CHEROKEE,Convenience Store,34.189533,-84.509697,,,91412
-9365376.443,3990872.54102746,1652849,Chevron Food Mart,7046 Covington Hwy,Ste A,Lithonia,GA,30058,7651,DEKALB,Convenience Store,33.717056,-84.130608,,,91524
-9406851.97,4065274.20093594,914631,PUBLIX 1248,15 LAUREL CANYON VILLAGE CIRCLE,SUITE 118,CANTON,GA,30114,    ,CHEROKEE,Supermarket,34.271187,-84.503189,,,91753
-9380735.193,3988805.16541325,914797,Kimia's Mart Inc.,3639 Flat Shoals Rd,,Decatur,GA,30034,1633,DEKALB,Convenience Store,33.701607,-84.268578,,,91766
-9381143.624,3990208.8901876,1441309,Dukes International Market Inc,2701 Candler Rd,Ste D,Decatur,GA,30034,1413,DEKALB,Other,33.712097,-84.272247,,,91792
-9392142.101,3970391.68837627,1330877,Market At Tara,6980 Tara Blvd,,Jonesboro,GA,30236,1514,CLAYTON,Convenience Store,33.563885,-84.371048,,,91842
-9363670.138,4016956.87830582,1653698,Latinos Supermarket,3907 Burns Rd NW,,Lilburn,GA,30047,2887,GWINNETT,Convenience Store,33.911739,-84.11528,,,91874
-9392565.004,3972236.09491128,1569527,El Latino Supermarket,6463 Tara Blvd,,Jonesboro,GA,30236,1214,CLAYTON,Grocery Store,33.57769,-84.374847,,,91900
-9400518.781,3985357.19954579,1441462,Washington Seafood Market,1765 Washington Rd,,Atlanta,GA,30344,4151,FULTON,Specialty Store,33.675835,-84.446297,,,91989
-9415491.03,4044046.72233559,962725,Dollar Tree 1309,6424 Bells Ferry Rd,Ste 130,Woodstock,GA,30189,8269,CHEROKEE,Other,34.113457,-84.580795,,,92078
-9423819.287,4000033.47513683,963189,Blue Sky Business Inc,6990 S Sweetwater Rd,,Lithia Springs,GA,30122,2422,DOUGLAS,Convenience Store,33.78548,-84.655609,,,92176
-9415445.167,4040775.35464808,1111752,La Villa Panaderia,6501 Highway 92,Ste 100,Acworth,GA,30102,2999,CHEROKEE,Grocery Store,34.089123,-84.580383,,,92195
-9338910.456,4026929.43849711,929383,KWICK CHECK FOOD STORE,352 Harbins Rd,,Dacula,GA,30019,2300,GWINNETT,Convenience Store,33.986053,-83.89286,,,92587
-9356671.926,4034078.1280587,1062453,Quiktrip 844,3359 Lawrenceville Suwanee Rd,,Suwanee,GA,30024,2404,GWINNETT,Convenience Store,34.039284,-84.052414,,,92685
-9428715.563,3987661.30332245,927609,Dollar General 11325,4061 Anneewakee Rd,,Douglasville,GA,30135,4307,DOUGLAS,Other,33.693058,-84.699593,,,92882
-9413615.853,4030143.65224046,867356,H&N Caribbean Grocery,501 Roberts Ct NW,Ste 11,Kennesaw,GA,30144,4968,COBB,Grocery Store,34.009991,-84.56395,,,93530
-9397214.151,4051845.52559184,867500,Kroger 680,6766 Hickory Flat Hwy,,Canton,GA,30115,9224,CHEROKEE,Super Store,34.17144,-84.416611,,,93724
-9392587.156,4007516.10037533,867884,Trader Joe's 735,3183 Peachtree Rd NE,,Atlanta,GA,30305,1851,FULTON,Supermarket,33.841328,-84.375046,,,93910
-9372783.196,3970408.9219583,1052315,Conyers Food Mart,1400 Old Conyers Rd,,Stockbridge,GA,30281,2755,HENRY,Convenience Store,33.564014,-84.197144,,,94007
-9350091.497,4024963.59915711,1051727,Exxon Food Mart,49-B Hurricane Shoals Road,,Lawrenceville,GA,30046,    ,GWINNETT,Convenience Store,33.971409,-83.993301,,,94150
-9381402.665,3972306.51019085,1107034,Jp Rex 209,6550 Highway 42,,Rex,GA,30273,1726,CLAYTON,Convenience Store,33.578217,-84.274574,,,94295
-9370810.17,3943769.25867128,1107038,JP Luella 211,2755 Hwy 155 Bldg Commercial,,Locust Grove,GA,30248,    ,HENRY,Convenience Store,33.364376,-84.17942,,,94297
-9403332.493,4013455.51664701,1107045,JP Cobb Parkway 212,2756 Cobb Pkwy Se,,Atlanta,GA,30339,3125,COBB,Convenience Store,33.885632,-84.471573,,,94301
-9366508.562,3962835.43872249,1107133,JP East Lake 213,2062 Highway 155 N,,Mcdonough,GA,30252,4802,HENRY,Convenience Store,33.507305,-84.140778,,,94320
-9423528.854,3998140.14624313,1107158,Jp Lee Road 233,7512 Lee Rd,,Lithia Springs,GA,30122,2849,DOUGLAS,Convenience Store,33.771343,-84.653,,,94336
-9420170.679,4006418.48225032,1441530,Ez Stop Food Mart,2347 Clay Rd,,Austell,GA,30106,2013,COBB,Grocery Store,33.833138,-84.622833,,,94343
-9375366.699,4013249.81631971,1104374,Walmart Neighborhood Market 3071,3201 Tucker Norcross Rd,,Tucker,GA,30084,    ,DEKALB,Super Store,33.884098,-84.220352,,,94508
